label,message
spam,Fatura tutarinizi merak etmenize gerek yok. FATURA yazip 2222ye gonderin. fatura tutariniz. son odeme tarihiniz cebinize aninda sadece 90 kurusa gelsin!
ham,Doktor randevusu Salı günü saat 10:00 unutma.
ham,cnm napiyosun.işiniz yoksa aşkama dışarı çıkalımmı biraz
ham,ii geceler
spam,Ayda SADECE 1TL ye 50 sarkiyi mp3 formatinda cep telefonuna veya www.gncplay.com dan bilgisayarina indirmek icin MUZIK yaz 2222 ye gonder. Bu firsati kacirma!
spam,Migros.5M.Tansasta bu gece 21:30-23:30 arasi Turkcellliye ozel %15 indirim!30TL ve uzeri alisveriste kasada aninda kazan!AVM magazalari.M Migros haric.444 10 44
ham,Napıosun kardeşim haftaya ankaraya gelicem
spam,Garanti BBVA: Şüpheli giris denemesi! Kartınızı korumak icin: garantibbva-guvenlik.xyz
ham,değerli abonemiz. vodafon numara taşıma kampanyasından kazandığınız aylık ücretsiz görüşme sureniz dolmuştur.
spam,Hesabınız doğrulanmadı. 48 saat içinde: hesap-onayla.com
ham,fena deildi ya
spam,Tebrikler! UCRETSIZ DIJITAL FOTOGRAF MAKINASI KAZANDINIZ. Hemen 7551880 i arayin HEDIYENIZI ve tasarruf cihazinizi almayi unutmayin.Numaramiz 7551880
spam,Hayırlı günler! IBAN numaranızı gonderin 10000 TL yardım fonu transfer edilecektir.
ham,Ekmek alayım mı
ham,hic haberim yok benim
spam,Çanakkale Atasay'da %25'e varan Altinci Gün indirim firsatlari.Dünya Kadinlar Günü'ne özel 5-8 Mart tarihleri arasinda uygulanacaktir. Detaylar 0286 213 20 97
spam,Sadece Bank Asya musterilerine ozel %23 e varan indirimlerle Asya Termal Tatil Koyu devremulk firsatlari sizleri bekliyor. Ayrintili bilgi subelerimizde.
ham,Güzel şarkı eee murat kekilli de cok guzel söylemiş =)
ham,birader naaptın yaa gittin ta oralara unuttun bizi haber icar yok öyle olsun bakalım
ham,Haftasonu napıyoruz
spam,HABER yaz 5203'e UCRETSIZ gonder. gunun haberleri ve son dakika gelismeleri UCRETSIZ cebine gelsin! MH: 05327555445
ham,Bir kızın kusurlarını öğrenmek için. onu bir kız arkadaşına övün.
spam,Kurulus yilimiza ozel EKOL indirim gunleri bugun basladi. Oncelikli olmak icin acele edin. Keyifli alisverisler. www.ekolonline.com 031224738644
spam,Hesabınız bloke edildi. garanti-dogrula.xyz adresinden işlem yapın.
ham,Garanti BBVA: Hesabınıza 1500 TL EFT gönderilmiştir. Gönderen: MEHMET YILMAZ. Bilgi: garantibbva.com.tr
ham,Akbank: 2500 TL tutarındaki FAST havale işleminiz gerçekleştirilmiştir. Bakiyeniz: 4230 TL
ham,Ziraat Bankası: Kredi kartı ekstreniz hazırdır. Son ödeme tarihi: 15 Nisan. Detay: ziraatbank.com.tr
ham,İş Bankası: 4567 nolu hesabınıza 890 TL havale yapılmıştır. İşlem no: 2026041012345
ham,VakıfBank: Kredi taksit ödemeniz 1250 TL olarak hesabınızdan çekilmiştir. Kalan taksit: 8
ham,Halkbank: Maaş ödemesi hesabınıza yatırılmıştır. Tutar: 28500 TL. İyi günlerde harcayın.
ham,Denizbank: EFT işleminiz başarıyla tamamlanmıştır. Tutar: 750 TL. Alıcı: AHMET DEMİR
ham,QNB Finansbank: Kartınızla 156.90 TL harcama yapılmıştır. İşyeri: MIGROS. Kalan limit: 8430 TL
ham,TEB: Kredi başvurunuz onaylanmıştır. Detaylı bilgi için en yakın şubemize bekleriz. teb.com.tr
ham,ING: Hesap bakiyeniz 12450 TL. Son 30 günlük hesap hareketlerinizi ing.com.tr üzerinden görüntüleyebilirsiniz.
ham,Yapı Kredi: Otomatik ödeme talimatınız gerçekleştirildi. Fatura: Türk Telekom 89.90 TL
ham,Kuveyt Türk: Altın hesabınıza 5 gram altın alım işlemi yapılmıştır. kuveytturk.com.tr
ham,Şekerbank: Vadeli mevduat hesabınızın vade sonu gelmiştir. Detay için şubemizi arayabilirsiniz.
ham,Garanti BBVA: Kredi kartınızla 89.90 TL harcama yapıldı. İşyeri: TRENDYOL. garantibbva.com.tr
ham,Akbank: Hesabınızdan 200 TL ATM para çekme işlemi yapılmıştır. Kalan bakiye: 3150 TL
ham,İş Bankası: Maximum Kart ile yapılan 320 TL tutarındaki harcamanız 3 taksit olarak tanımlanmıştır.
ham,Ziraat Bankası: Bankkart ile 45.50 TL market alışverişi yapılmıştır. İşyeri: BİM
ham,Yurtiçi Kargo: Paketiniz teslim edilmiştir. Teslim alan: KOMŞUYAkapıcıya. Takip: yurticikargo.com
ham,MNG Kargo: Kargonuz dağıtıma çıkmıştır. Tahmini teslimat: Bugün 14:00-18:00 arası. mng.com.tr
ham,Aras Kargo: Paketiniz şubemize ulaşmıştır. 3 iş günü içinde teslim alabilirsiniz. arascargo.com
ham,Sürat Kargo: Gönderiniz alıcıya teslim edilmiştir. İyi günlerde kullanın. surat.com.tr
ham,PTT Kargo: Gönderiniz 26040012345678 takip numarası ile kargoya verilmiştir. ptt.gov.tr
ham,Yurtiçi Kargo: Gönderiniz şubemize ulaştı. En yakın zamanda dağıtıma çıkacaktır. yurticikargo.com
ham,Trendyol: Siparişiniz kargoya verilmiştir. Kargo takip no: 3405678901. trendyol.com
ham,Hepsiburada: Sipariş onayı. Sipariş No: 543218765. Tahmini teslimat: 12-13 Nisan. hepsiburada.com
ham,Amazon: Siparişiniz gönderildi. Takip için: amazon.com.tr/siparislerim
ham,N11: Siparişiniz hazırlanıyor. Kargoya verilince bilgilendirileceksiniz. n11.com
ham,Trendyol: Siparişiniz teslim edildi. Değerlendirme yapmayı unutmayın! trendyol.com
ham,Getir: Siparişiniz hazırlanıyor. Tahmini teslimat süresi: 15 dakika.
ham,Yemeksepeti: Siparişiniz restorandan çıktı. Tahmini varış: 25 dakika. yemeksepeti.com
ham,Migros: Online siparişiniz hazırlanmıştır. Teslimat saati: 16:00-18:00 arası. migros.com.tr
ham,LCWaikiki: Siparişiniz kargoya verildi. Kargo takip: lcwaikiki.com/siparislerim
ham,Boyner: Online siparişiniz mağazaya ulaşmıştır. 7 gün içinde teslim alabilirsiniz. boyner.com.tr
ham,THY: Uçuşunuz TK7120 için online check-in açılmıştır. turkishairlines.com
ham,Pegasus: BJ 2804 numaralı uçuşunuz planlandığı gibi kalkacaktır. Kapı: B12. flypgs.com
ham,AnadoluJet: Uçuşunuz TK7504 onaylanmıştır. Kalkış: 08:45 IST-ADB. anadolujet.com
ham,SunExpress: XQ 234 uçuşunuz için boarding pass hazırdır. sunexpress.com
ham,THY: Sayın yolcumuz uçuşunuz 30 dakika rötar yapmıştır. Yeni kalkış saati: 15:20.
ham,Pegasus: Uçuşunuzun web check-in işlemi tamamlanmıştır. Biniş kartınız e-posta adresinize gönderildi.
ham,Biletall: Otobüs biletiniz onaylanmıştır. Ankara-İstanbul 14 Nisan Saat 09:00. biletall.com
ham,TCDD: Tren biletiniz onaylanmıştır. YHT Ankara-Eskişehir 10 Nisan Saat 07:30. ebilet.tcddtasimacilik.gov.tr
ham,Obilet: İstanbul-Bursa seferiniz onaylandı. Hareket: 15 Nisan 10:30. obilet.com
ham,e-Devlet: Nüfus cüzdanı randevunuz onaylanmıştır. Tarih: 14 Nisan 2026 Saat: 10:30. turkiye.gov.tr
ham,SGK: 2026 Mart dönemi prim ödemeniz alınmıştır. Detay için sgk.gov.tr
ham,GİB: 2025 yılı Gelir Vergisi beyanname dönemi başlamıştır. Son gün: 31 Mart. gib.gov.tr
ham,ÖSYM: YKS başvurunuz onaylanmıştır. Sınav tarihi: 15-16 Haziran 2026. osym.gov.tr
ham,MHRS: Randevunuz onaylanmıştır. Dr. Mehmet Öz 14 Nisan Saat 14:00. mhrs.gov.tr
ham,e-Devlet: Adres değişikliği talebiniz onaylanmıştır. turkiye.gov.tr
ham,UYAP: Dava dosyanız güncellenmiştir. Detay için vatandas.uyap.gov.tr adresini ziyaret edin.
ham,MEB: Öğretmen ataması sonuçları açıklanmıştır. Detay için meb.gov.tr
ham,YÖK: Yatay geçiş başvuru tarihleri açıklanmıştır. yok.gov.tr
ham,Nüfus Müdürlüğü: Pasaport başvurunuz onaylanmıştır. Teslimat süresi: 15 iş günü.
ham,Turkcell: Paket kullanımınız %80 seviyesine ulaşmıştır. Kalan: 2GB internet 150dk konuşma. turkcell.com.tr
ham,Vodafone: Fatura tutarınız 89.90 TL olarak kesilmiştir. Son ödeme: 20 Nisan. vodafone.com.tr
ham,Türk Telekom: İnternet paketiniz yenilenmiştir. 50GB kullanım hakkınız aktif. turktelekom.com.tr
ham,Turkcell: Uluslararası arama paketiniz aktifleştirilmiştir. 300dk 30 gün geçerli.
ham,Vodafone: Hattınıza 15GB ek internet paketi tanımlanmıştır. Geçerlilik: 30 gün.
ham,Türk Telekom: Hat devir işleminiz tamamlanmıştır. Yeni hat sahibi: BATUHAN CAN ARACI
ham,Superonline: İnternet bağlantınız aktifleştirilmiştir. Modem şifreniz: WF123456. superonline.net
ham,Turkcell: Numara taşıma işleminiz başarıyla tamamlanmıştır. Hoş geldiniz!
ham,SDÜ: Bahar yarıyılı ders kayıtları 10-14 Nisan tarihleri arasında yapılacaktır. obs.sdu.edu.tr
ham,SDÜ Bilgisayar Mühendisliği: Bitirme projesi teslim tarihi 20 Mayıs olarak belirlenmiştir.
ham,Anadolu Üniversitesi: AÖF sınav sonuçlarınız açıklanmıştır. anadolu.edu.tr
ham,YÖK: Yükseköğretim Kurulu burs başvuruları açılmıştır. yok.gov.tr/burs
ham,Üniversite: Yaz okulu kayıtları başlamıştır. Son başvuru: 30 Mayıs.
ham,Kütüphane: Ödünç aldığınız kitabın iade tarihi yaklaşıyor. Son tarih: 18 Nisan.
ham,Toplantı linki: meet.google.com/abc-defg-hij Yarın saat 10:00'da bağlanın.
ham,Zoom toplantı daveti: zoom.us/j/12345678 Pazar 14:00. Şifre: 2026
ham,Dosyayı buradan indirebilirsin: drive.google.com/file/d/abc123 Proje raporu.
ham,Teams toplantısı yarın 09:30'da. Link: teams.microsoft.com/l/meetup
ham,Instagram: Hesabınıza yeni bir cihazdan giriş yapıldı. Siz olmadıysanız şifrenizi değiştirin.
ham,"YouTube: Abone olduğunuz kanal ""Kodlama Dersleri"" yeni video yükledi."
ham,LinkedIn: 5 kişi profilinizi inceledi. Detaylar için linkedin.com
ham,WhatsApp: Güvenlik kodunuz değişti. Detay: whatsapp.com/security
ham,Google: Hesabınız için güvenlik uyarısı. Yeni cihaz girişi onaylandı.
ham,Apple: Apple ID'niz ile yeni bir cihazda giriş yapıldı. Konumu tanımadıysanız appleid.apple.com
ham,Spotify: Premium aboneliğiniz yenilendi. 49.99 TL ödeme alınmıştır. spotify.com
ham,Netflix: Hesap bilgileriniz güncellendi. netflix.com
ham,Disney+: Aile planınıza yeni üye eklendi. disneyplus.com
ham,BluTV: Yeni içerikler eklendi! Bu hafta en çok izlenenler: blutv.com
ham,MHRS: Hatırlatma. Yarın saat 14:00 Dr. Mehmet Öz randevunuz var. mhrs.gov.tr
ham,Diş Hekimi: Randevunuz yarın saat 10:30'da. Adres: Bahçelievler Mah. No:15
ham,Göz Doktoru: 6 aylık kontrol randevunuz 20 Nisan Saat 11:00. Lütfen gelmeyi unutmayın.
ham,Acıbadem Hastanesi: Laboratuvar sonuçlarınız hazırdır. acibadem.com.tr/sonuclar
ham,Memorial Hastanesi: Ameliyat randevunuz onaylanmıştır. 18 Nisan 08:00. memorial.com.tr
ham,Eczane: Reçetenizdeki ilaçlar hazırdır. Teslim almak için eczanemize bekleriz.
ham,İSKİ: Su faturanız 145 TL olarak kesilmiştir. Son ödeme: 20 Nisan. iski.istanbul
ham,BEDAŞ: Elektrik faturanız 287 TL. Otomatik ödeme talimatınızla ödenecektir.
ham,İGDAŞ: Doğalgaz faturanız 356 TL olarak kesilmiştir. Son ödeme tarihi: 25 Nisan.
ham,Türk Telekom: Sabit hat faturanız 79.90 TL. Son ödeme: 18 Nisan. turktelekom.com.tr
ham,EPDK: Doğalgaz tarifesi güncellendi. Yeni birim fiyat: 3.45 TL/m3
ham,Belediye: Emlak vergisi 1. taksit son ödeme tarihi 31 Mayıs'tır.
ham,İBB: CepTrafik uygulamasını indirin metrobüs doluluk oranlarını takip edin. ibb.gov.tr
ham,Papara: Hesabınıza 250 TL yatırılmıştır. Gönderen: KAYA MEHMET. papara.com
ham,İninal: Kartınıza 100 TL yükleme yapılmıştır. Bakiyeniz: 350 TL. ininal.com
ham,Tosla: QR ödeme ile 45.90 TL harcama yapılmıştır. İşyeri: Starbucks. tosla.com
ham,iyzico: Ödemeniz başarıyla alınmıştır. Sipariş no: 987654. iyzico.com
ham,PayTR: Ödeme onayı. 1250 TL tutarındaki ödemeniz başarıyla tamamlandı. paytr.com
ham,Biletix: Konser biletiniz onaylandı. Etkinlik: Tarkan 25 Nisan Istanbul. biletix.com
ham,Passo: Maç biletiniz hazır. Fenerbahçe-Galatasaray 20 Nisan 20:00. passolig.com.tr
ham,Biletinial: Tiyatro biletiniz onaylandı. İstanbul DT 18 Nisan 20:30. biletinial.com
ham,Garanti BBVA: Bonus Card ile 4560 TL harcama yaptınız. 9 taksit tanımlandı.
ham,Akbank: Wings kart puanlarınız güncellendi. Toplam: 15400 puan. akbank.com
ham,İş Bankası: Maximum Mobil ile QR ödeme yapabilirsiniz. isbank.com.tr
ham,Halkbank: Paraf kartınıza 500 TL limit artışı yapılmıştır. halkbank.com.tr
ham,VakıfBank: World kart ile yapılan 890 TL harcama 6 taksit olarak kaydedildi.
ham,Dominos: Siparişiniz hazırlanıyor. Tahmini teslimat: 30 dakika. dominos.com.tr
ham,Burger King: Kupon kodunuz: BK2026. Menülerde %20 indirim. burgerking.com.tr
ham,A101: Haftanın yıldızları broşürü yayınlandı. a101.com.tr
ham,CarrefourSA: Online market siparişiniz hazırlanıyor. Teslimat: Bugün 18:00-20:00. carrefoursa.com.tr
ham,Migros: Money kartınıza 25 TL para puan yüklendi. migros.com.tr
ham,Allianz Sigorta: Kasko poliçeniz yenilenmiştir. Poliçe no: 2026-45678. allianz.com.tr
ham,Axa Sigorta: Trafik sigortası poliçeniz 30 Nisan'da sona ermektedir. axa.com.tr
ham,HDI Sigorta: Hasar dosyanız açılmıştır. Dosya no: 2026-HD-12345. hdisigorta.com.tr
ham,Mapfre: Seyahat sigortanız aktifleştirilmiştir. 15 Nisan - 30 Nisan. mapfre.com.tr
ham,DASK: Zorunlu deprem sigortanız 1 ay içinde sona erecektir. Yenilemeyi unutmayın.
ham,Sahibinden: İlanınız 1250 kez görüntülendi. Detay: sahibinden.com
ham,Arabam: Araç ilanınıza 3 yeni mesaj geldi. arabam.com
ham,Letgo: Ürününüze yeni teklif geldi. 450 TL. Detay için uygulamayı açın.
ham,Enuygun: Ankara-İstanbul uçak bileti 399 TL'den başlayan fiyatlarla. enuygun.com
ham,Turna: Uçuş fırsatları! İstanbul-Antalya 299 TL. turna.com
ham,Tatilsepeti: Erken rezervasyon kampanyası başladı. %40 indirim. tatilsepeti.com
ham,Jolly: Yaz tatili fırsatları! Antalya 5* otel 2 kişi 4500 TL'den başlayan. jollytur.com
ham,İBB: Kadıköy-Beşiktaş vapuru 15:30 seferini kaçırmayın. Sefer bilgisi: ibb.gov.tr
ham,Marmaray: Teknik arıza nedeniyle seferler 20 dk gecikmeli yapılmaktadır.
ham,BİMER: Başvurunuz değerlendirmeye alınmıştır. Başvuru no: 2026-BIM-45678
ham,ALO 182: Şikayetiniz kaydedilmiştir. Takip no: 2026182345. Sonuç SMS ile bildirilecek.
ham,İŞKUR: İş başvurunuz değerlendirilmektedir. iskur.gov.tr
ham,SGK: Emekli maaşınız hesabınıza yatırılmıştır. Tutar: 18500 TL
ham,GİB: ÖTV ödemeniz onaylanmıştır. İşlem no: 2026-GIB-56789. gib.gov.tr
ham,e-Devlet: Ehliyet yenileme başvurunuz alınmıştır. turkiye.gov.tr
ham,Yurtiçi Kargo: Gönderiniz teslimat adresine ulaşmıştır. İyi günlerde kullanın.
ham,UPS: Paketiniz gümrük işlemleri için beklemektedir. Detay: ups.com.tr/takip
ham,Horoz Lojistik: Kargonuz şubemize teslim edilmiştir. 5 iş günü içinde alınız. horoz.com.tr
ham,MNG Kargo: Gönderiniz teslim edilmiştir. Alıcı: ARACI. Tarih: 10 Nisan 14:32
ham,Otobüs bileti hatırlatma: Yarın 08:00 Eskişehir-Ankara. Koltuk: 23
ham,Kütüphane: Aldığınız 3 kitabın teslim süresi dolmuştur. Lütfen iade edin.
ham,Apartman yönetimi: Nisan ayı aidat tutarı 850 TL. Son ödeme: 20 Nisan.
ham,Site yönetimi: Asansör bakımı nedeniyle yarın 09:00-12:00 asansör çalışmayacaktır.
ham,Elektrik dağıtım: Planlı kesinti. 15 Nisan 09:00-17:00 bölgenizde elektrik kesilecektir.
ham,Su idaresi: 16 Nisan'da bölgenizde su kesintisi yapılacaktır. Saat: 08:00-16:00
ham,Doğalgaz: Sayaç okuma tarihiniz 18 Nisan'dır. Sayacınızı okutmayı unutmayın.
ham,THY Miles&Smiles: 5000 mil kazandınız. Toplam: 45000 mil. turkishairlines.com
ham,Pegasus BolBol: 200 BolBol puan kazandınız. flypgs.com/bolbol
ham,Turkcell Platinum: Özel davet. 20 Nisan İstanbul Konser etkinliğine katılmak ister misiniz?
ham,Vodafone Happy: Bu hafta Burger King menülerde %25 indirim. vodafone.com.tr/happy
ham,Garanti Bonus: Bu ay 3500 bonus puan kazandınız. bonus.com.tr
ham,Banka Müşteri Hizmetleri: Talebiniz 24 saat içinde cevaplanacaktır. Referans: 2026-04-123
ham,Kuyumcu: Altın fiyatları güncellendi. Gram altın: 2850 TL. Çeyrek: 4650 TL
ham,Oto servis: Aracınızın bakım zamanı geldi. Randevu için bizi arayın: 0222 1234567
ham,Veteriner: Evcil hayvanınızın aşı zamanı geldi. 20 Nisan'a kadar gelmenizi öneriyoruz.
ham,Kuaför: Randevunuz yarın saat 16:00. İptal için en az 2 saat önceden bildiriniz.
ham,Eczane: İlaçlarınız hazır teslim alabilirsiniz. Güle güle kullanın.
ham,Türkiye Finans: Katılım hesabınıza kar payı dağıtılmıştır. turkiyefinans.com.tr
ham,Enpara: Hesap hareketiniz. 15.50 TL market harcaması. Kalan: 2340 TL. enpara.com
ham,Moka: POS cihazınızdan 890 TL tahsilat yapılmıştır. moka.com
ham,Garanti BBVA: Döviz alım işleminiz gerçekleşti. 100 USD alındı. Kur: 38.45
ham,İş Bankası: Yatırım fonu alım emriniz gerçekleştirilmiştir. isbank.com.tr/yatirim
ham,Hepsiburada: İade talebiniz onaylanmıştır. 3 iş günü içinde kartınıza iade yapılacaktır.
ham,Trendyol: İade kargonuz teslim alınmıştır. Ücret iadesi 5 iş günü içinde yapılacak.
ham,Amazon: Ürün değerlendirmeniz yayınlandı. Teşekkür ederiz. amazon.com.tr
ham,N11: Sepetinizde bekleyen ürün var. Stoklar sınırlı. n11.com
ham,Getir: Kupon hediyeniz var! 30 TL üzeri siparişlerde 10 TL indirim. Kod: GETIR10
ham,Yemeksepeti: Favori restoranınız kampanyada. %20 indirim. yemeksepeti.com
ham,BKM Express: Ödemeniz onaylanmıştır. İşlem tutarı: 199.90 TL. bkmexpress.com.tr
ham,PayPal: Ödemeniz alınmıştır. 45.00 USD. İşlem ID: 8XK12345. paypal.com
ham,Wise: Para transferiniz tamamlandı. 200 EUR gönderildi. wise.com
ham,Paribu: BTC alım emriniz gerçekleşti. 0.005 BTC. paribu.com
ham,BtcTurk: Hesabınıza 500 TL TRY yatırılmıştır. btcturk.com
spam,Garanti: Hesabınızda şüpheli işlem! Hemen doğrulayın: garanti-giris.xyz
spam,Akbank güvenlik uyarısı: Kartınız kopyalandı! Simdi koruma: akbank-guvenlik.site
spam,Ziraat Bankası: Hesabınız donduruldu. Açmak için: ziraat-hesap.top
spam,İş Bankası: Kredi onayınız bekleniyor. Son gün bugün! isbank-kredi.click
spam,Halkbank: ATM'den çekim yapılan kartınız bloke edildi: halkbank-bloke.online
spam,Denizbank: Hesabınıza yetkisiz erişim! 30 dakika içinde doğrulayın: denizbank-acil.xyz
spam,QNB: Kredi kartınız askıya alındı. Kaldırmak için: qnb-kart.info
spam,TEB: Online bankacılık şifreniz sıfırlandı. Yeni şifre: teb-sifre.link
spam,Kuveyt Türk: Hesap güvenliğiniz tehlikede! kuveytturk-dogrula.monster
spam,ING: Anında 50000 TL kredi! Başvur: ing-kredi.rest
spam,PTT: Gümrükte bekleyen paketiniz var. 15 TL ödeme: ptt-odeme.xyz
spam,PTT Kargo: Adres güncelleme gerekli. Paketiniz iade edilecek: ptt-adres.site
spam,Yurtiçi Kargo: Teslim edilemeyen paket! Bilgi güncelle: yurtici-kargo.top
spam,MNG: Kargonuz hasarlı ulaştı. Tazminat almak için: mng-hasar.click
spam,Aras Kargo: Ek ücret bekleniyor. 25 TL ödeyin: aras-kargo.online
spam,UPS: Gümrük vergisi ödenmedi. Paket iade edilecek: ups-vergi.xyz
spam,DHL: Paketiniz depoda bekliyor. 10 EUR ödeme: dhl-tr.buzz
spam,Turkcell: Hattınız 24 saat içinde kapatılacak! Önlemek için: turkcell-hat.xyz
spam,Vodafone: 100GB bedava internet kazandınız! Aktifleştir: vodafone-hediye.site
spam,Türk Telekom: Faturanız ödenmedi hat kesilecek! Öde: turktelekom-fatura.top
spam,THY: Uçuşunuz iptal edildi. 2000 TL tazminat almak için: thy-iade.click
spam,Pegasus: Bilet iade başvurunuz onaylandı. 500 TL almak için: pegasus-iade.xyz
spam,Trendyol: 500 TL hediye çeki kazandınız! Hemen al: trendyol-hediye.site
spam,Hepsiburada: Siparişiniz iptal edildi. Para iadesi için: hepsiburada-iade.top
spam,Amazon: Prime üyeliğiniz sona erdi. Yenilemezseniz 10000 TL borç: amazon-yenile.xyz
spam,Netflix: Ödemeniz alınamadı hesap silinecek! netflix-tr.click
spam,Spotify: Premium hesabınız hacklenmiş! Koru: spotify-guvenlik.online
spam,Apple: iCloud hesabınıza yetkisiz erişim! Hemen kilitle: apple-kilit.xyz
spam,Google: Gmail hesabınız askıya alındı! Kurtarmak için: google-kurtarma.site
spam,WhatsApp: Hesabınız başka cihazda açıldı! Kapat: whatsapp-guvenlik.top
spam,Instagram: Hesabınız şikayet edildi. 48 saat içinde doğrulamazsan silinecek: instagram-dogrula.xyz
spam,Facebook: Hesabınız kilitlendi. Açmak için TC kimlik no: facebook-ac.click
spam,e-Devlet: Adınıza icra dosyası açıldı. Detay: edevlet-icra.xyz
spam,SGK: Sağlık sigortanız iptal edildi. Aktif etmek için: sgk-aktif.site
spam,GİB: 15000 TL vergi iadesi hakkınız var. Almak için: gib-iade.top
spam,ÖSYM: Sınav yeriniz değişti! Yeni yer: osym-guncel.click
spam,MEB: Öğretmen atama sonucu: Atandınız! Onay: meb-atama.xyz
spam,MHRS: Randevunuz silindi. Tekrar almak için: mhrs-randevu.online
spam,Emekli maaşınıza 5000 TL zam yapıldı. Güncel tutar için TC no gönder: emekli-zam.xyz
spam,BDDK: Tüm banka borçlarınız silindi. Kredi notu temizleme: bddk-temiz.site
spam,Mahkeme: Ceza indirimi hakkınız var. Başvuru: mahkeme-indirim.top
spam,"500 TL yatır 5000 TL kazan! Günlük gelir garantisi: kazanc-merkezi.xyz"
spam,Kripto fırsatı! Bitcoin yarın %500 artacak. Şimdi al: kripto-al.site
spam,Altın robot ile otomatik kazanç! Günde 1000 TL: altin-robot.click
spam,Ev hanımlarına özel! Telefondan günde 500 TL kazanın: evden-kazan.xyz
spam,Anket doldur 200 TL kazan! Hemen başla: anket-para.online
spam,İkinci el araba lotaryası! 10 TL ile BMW kazanabilirsiniz: araba-kazan.xyz
spam,"Yarın için kesin iddaa kuponu! 100 TL yatır 10000 TL al: iddaa-kupon.site"
spam,Telegram grubuna katıl günde 2000 TL kazan: t.me/parakazan2026
spam,Ücretsiz iPhone 16 kazandınız! Kargo için 50 TL ödeyin: iphone-kazan.top
spam,Samsung Galaxy S25 çekilişinde kazandınız! samsung-cekilis.click
spam,Bedava tatil kazandınız! Antalya 5 yıldız otel: tatil-kazan.xyz
spam,Ücretsiz laptop dağıtımı! Stoklar sınırlı hemen başvur: laptop-bedava.site
spam,100000 TL ödüllü yarışma! Katılmak için: yarisma-odul.top
spam,2026 model araç çekilişi! Katılım ücretsiz: arac-cekilis.xyz
spam,Bahis sitesi kapanmadan kazan! Son 24 saat: bahis-son.click
spam,"SLOT JACKPOT! 50000 TL kazanan çıktı. Sen de dene: slot-kazan.xyz"
spam,Canlı casino bonanza! %500 hoşgeldin bonusu: casino-bonus.site
spam,Rulet ile her gün 5000 TL! Kayıp garantisi var: rulet-kazan.top
spam,Poker turnuvası! 100000 TL ödül havuzu: poker-turnuva.click
spam,"Sanal bahis! Spor, casino, slot hepsi bir arada: superbahis.xyz"
spam,CANLI MAÇLARI İZLE BET YAP KAZAN! Üyelik bedava: bet-izle.online
spam,7/24 canlı destek ile bahis: sportbahis-giris.site
spam,18 yaşından büyük müsünüz? Yetişkin sitelere erişim: site-erisim.xyz
spam,ÖZEL DAVET: VIP üyelik sadece bugün bedava: vip-uyelik.click
spam,Gizli mesajınız var! Görmek için tıklayın: gizli-mesaj.top
spam,Biri seni takip ediyor! Kim olduğunu öğren: takipci-bul.xyz
spam,Eski sevgilin seni arıyor! Mesajını oku: eski-sevgili.site
spam,Tanışma sitesi! Yakınındaki bekarlar seni bekliyor: tanisma-hemen.online
spam,Hemen üye ol 1000 TL deneme bonusu hesabında! Havale ile yatırım: bonus-al.xyz
spam,Yatırımsız 500 freespin kazandın! Hemen al: freespin-hediye.site
spam,Casino turnuvası başladı! 100000 TL ödül: casino-turnuva.top
spam,MEGA JACKPOT patladı! 500000 TL. Katıl: jackpot-oyna.click
spam,Bahis kuponun tuttu! 25000 TL kazandın. Çek: kupon-cek.xyz
spam,1.YIL BONUSU! Sadık üyelerimize 2000 TL nakit: sadik-uye.site
spam,TELEGRAM KANALIMIZA KATIL GÜNLÜK TAHMİN AL: t.me/bahistahmin2026
spam,Dünya kupası özel! %1000 bonus: dunya-kupasi.top
spam,Canlı bahis maç başlıyor! GS-FB özel oran: canli-mac.click
spam,5000 TL yatır 50000 TL çek! Anında havale: havale-bahis.xyz
ham,"TLCard ile secili e-ticaret sitelerinden yapacaginiz her 2.000 TL ve uzeri alisverinize 150 TL, World Pay ile odemelerde ek 50 TL, toplamda 1.000 TL'ye varan Puan firsati! Kampanyaya katilim icin: https://yapikredi.com.tr/worldmobil SMS ret icin H yazin 4944'e gonderin MERSIS:09370020892007418 B002"
ham,"Yapikredi: Hesabiniza 2.450,00 TL EFT ile yatirilmistir. Guncel bakiyeniz: 5.230,45 TL. Detayli bilgi icin Yapikredi Mobil uygulamasini kullanabilirsiniz."
ham,"Yapikredi: 8547 nolu hesabinizdan 1.200 TL tutarinda FAST havale gerceklestirilmistir. Islem no: 2026041100234. Bilgi: yapikredi.com.tr"
ham,"Yapikredi World kartinizla 30 Nisan'a kadar market alisverislerinde %5 World puan kazanin! Detaylar yapikredi.com.tr/kampanyalar sayfasinda."
ham,"Yapikredi: Kredi karti ekstreniz hazirdir. Ekstre tutari: 3.245,67 TL Son odeme tarihi: 15.04.2026. Detay icin Yapikredi Mobil'i kullanin."
ham,"Yapikredi: Worldcard'iniz ile yaptiginiz 850 TL tutarindaki alisveris onaylanmistir. Islem yeri: Migros. Bilgi: 0850 724 7247"
ham,"Yapikredi Worldcard ile akaryakit istasyonlarinda %3 puan firsati! 31 Mayis'a kadar gecerlidir. Kampanya detaylari yapikredi.com.tr adresinde."
ham,"IYAS Indirim Festivali Devam Ediyor KAHVE DUNYASI TURK KAHVESI 100 GR 92,5 TL yerine 59,9 TL Mersis:0483005273500018 SMS RED:4609'a IYS yaz Gonder B243"
